name,value
1968Q8,423.831
1968Q7,385.278
1968Q6,312.407
1968Q1,208.094
1968Q2,183.708
1964Q2,183.204
2012Q8,178.353
1968Q9,166.248
1964Q3,152.956
1968Q3,144.855
1996Q5,144.618
1964Q9,131.9
1996Q10,126.055
1964Q8,74.173
1964Q4,66.135
1964Q5,56.269
1996Q13,49.227
2012Q1,11.57
1964Q1,-9.149
2012Q4,-9.752
1996Q9,-9.871
1996Q8,-21.843
1996Q11,-23.633
2012Q5,-35.788
1968Q5,-55.451
1964Q6,-109.538
1968Q4,-112.273
2012Q3,-121.78
1996Q4,-147.842
1996Q1,-152.913
1996Q12,-166.701
2012Q2,-173.612
2012Q6,-223.183
1996Q6,-239.453
2012Q7,-329.659
1996Q7,-336.713
1996Q3,-354.06
1996Q2,-365.667
