individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
333,102,10,10,0,0,10,9.700000000000001,0.9700000000000001,15.56261054460656,1.9415280439092915,0.033980802019400076,0.13077879105405452
586,173,34,31,0,3,31,30.752941176470586,0.9044982698961936,3.016768465310645,0.9634625302870583,0.2998187994353387,0.900854004873677
312,96,10,9,0,1,9,8.760000000000002,0.8760000000000001,9.631992256826255,1.0993018711396179,0.5262830943010588,1.1724162498280517
23,8,8,7,0,1,7,6.775,0.846875,8.542002775868081,1.3689211392833802,0.10524839519215626,0.2541225483449816
335,104,8,7,0,1,7,6.775,0.846875,10.437566189956552,2.15452684462824,0.032612048729880896,0.09921741667005968
14,4,10,8,0,2,8,7.82,0.782,5.2669591655848285,1.5413357627665767,0.06180145402796441,0.20580649545096036
188,56,10,8,0,2,8,7.82,0.782,4.206717357329436,0.8959696084085055,0.4303830278060762,0.6818281091790647
272,84,10,8,0,2,8,7.82,0.782,9.799151723263137,1.1353355262643512,0.17970193268961204,0.4825727359502227
306,94,10,8,0,2,8,7.82,0.782,13.666870606666976,1.2791418008338649,0.08075601962047424,0.1491322189185187
336,105,10,8,0,2,8,7.82,0.782,11.838248103884338,1.2491683741509314,0.08412778758707178,0.14465739832754726
339,106,10,8,0,2,8,7.82,0.782,3.741285718944518,1.0407499247092629,0.43712992481754515,0.8423837807131032
375,113,10,8,0,2,8,7.82,0.782,6.928057274451085,1.0002934372633905,1.2650123687017127,1.1224087897430193
378,115,10,8,0,2,8,7.82,0.782,11.804236355345727,1.5204791544335003,0.056653174769243156,0.1428348861558632
901,243,10,8,0,2,8,7.82,0.782,6.2255492111557995,1.0238376235796973,0.21558628119305717,0.4540786804291519
11,3,8,6,0,2,6,5.8500000000000005,0.7312500000000001,10.204316787382659,1.2197977469388352,0.12301745502461561,0.2089406521837018
34,11,8,6,0,2,6,5.8500000000000005,0.7312500000000001,5.153139216703598,1.0304778251027056,0.5804441966187294,1.1054371082243382
47,16,8,6,0,2,6,5.8500000000000005,0.7312500000000001,5.395750598359423,1.1054611617201642,0.2295489650798082,0.4826216984597292
97,36,8,6,0,2,6,5.8500000000000005,0.7312500000000001,6.107531487858369,1.1621079211089766,1.251983405311937,1.612158345632241
271,83,8,6,0,2,6,5.8500000000000005,0.7312500000000001,8.813965868840004,1.1991325672505317,0.1650794652231762,0.3622011990277756
276,85,8,6,0,2,6,5.8500000000000005,0.7312500000000001,4.26717298809456,0.9535435929176254,0.3214810790996592,0.4860331427292673
475,141,8,6,0,2,6,5.8500000000000005,0.7312500000000001,6.355089722343308,0.9898426411033673,0.43544427534988284,0.7245001340931775
496,149,8,6,0,2,6,5.8500000000000005,0.7312500000000001,2.8971320489986123,1.079567983364467,0.37930049721291403,0.7481970092666697
534,159,8,6,0,2,6,5.8500000000000005,0.7312500000000001,4.892539007826894,0.9395379493534424,0.35150925286449697,0.5658443012347962
857,232,8,6,0,2,6,5.8500000000000005,0.7312500000000001,5.586803114727587,0.9056091609438518,0.5619928595939578,0.7832634076964383
907,245,8,6,0,2,6,5.8500000000000005,0.7312500000000001,5.6247635732052235,1.3282271918521575,0.10282802356259221,0.2018200216748825
488,146,22,16,0,6,16,15.863636363636363,0.7210743801652892,1.894310415498701,0.7780452629711727,0.14328491566229756,0.36134044525362186
16,6,10,7,0,3,7,6.88,0.688,6.352158521776372,0.8692919375024545,0.4204242161443327,0.7409744512176858
20,7,10,7,0,3,7,6.88,0.688,5.315742966424101,0.7908759152958907,0.3737612115402146,0.49603679855573357
81,31,10,7,0,3,7,6.88,0.688,5.440364757260378,0.7973034718379883,0.4966227521334045,0.7234519365222214
100,37,10,7,0,3,7,6.88,0.688,8.03107380445164,1.0151998699575409,0.2575774674809891,0.5493785758666819
102,39,10,7,0,3,7,6.88,0.688,2.2424800421377875,0.8542318078347835,0.27202166149384033,0.39759723131771874
117,42,10,7,0,3,7,6.88,0.688,3.924447045753641,0.9010207332148726,0.25343745644117144,0.42111288703055155
171,51,10,7,0,3,7,6.88,0.688,2.500767665142801,0.8961387177013926,0.2817880904759519,0.4773606644736048
228,69,10,7,0,3,7,6.88,0.688,3.8958307763992774,0.9123429331737952,0.34308703302986104,0.5574585277788563
293,90,10,7,0,3,7,6.88,0.688,5.46632826073527,0.8956814514737562,0.3334899676328031,0.5966548626601262
334,103,10,7,0,3,7,6.88,0.688,8.372872997356353,0.8317427795029091,0.7607605209058488,1.0732446383009975
369,112,10,7,0,3,7,6.88,0.688,8.523495384748315,1.0097190833572653,0.30348702494092406,0.6731563637694318
393,120,10,7,0,3,7,6.88,0.688,1.4562297225802783,1.0698164871508637,0.6676138483611067,1.0894733201962363
397,121,10,7,0,3,7,6.88,0.688,5.690795969085204,0.7794785319889334,1.0103597102423234,1.2060347820357569
469,137,10,7,0,3,7,6.88,0.688,9.79519969458412,1.1053379444105997,0.2720497555702207,0.7643559542655722
473,139,10,7,0,3,7,6.88,0.688,10.021762841509092,1.0413861673929976,0.2682230709594469,0.6545788058338602
480,144,10,7,0,3,7,6.88,0.688,0.49137929931462854,0.9302523240511504,6.399168860496154,2.1828731727180033
620,183,10,7,0,3,7,6.88,0.688,2.7042408209206363,1.0203729786144822,0.1742175933736938,0.33261909254003275
641,188,10,7,0,3,7,6.88,0.688,5.036849993634023,0.9202497528266057,0.2814431723739267,0.5230038845914607
663,190,10,7,0,3,7,6.88,0.688,9.871189372032616,0.9616463787115331,0.4124416710456373,0.9322549058708188
714,200,10,7,0,3,7,6.88,0.688,-0.11399659472272484,0.8499212794019393,0.3668863909510847,0.5834954834872506
